utc,date,time,direction,max_speed (Knots),gust (Knots),wind_speed (Knots)
2014-11-01T00:00:00,01/11/2014,02:00,135,11.9,34.4,7.4
2014-11-01T01:00:00,01/11/2014,03:00,67,11.5,34.4,7.8
2014-11-01T02:00:00,01/11/2014,04:00,45,11.5,34.4,6.7
2014-11-01T03:00:00,01/11/2014,05:00,135,9.9,34.4,6.5
2014-11-01T04:00:00,01/11/2014,06:00,90,9.1,34.4,6.3
2014-11-01T05:00:00,01/11/2014,07:00,90,9.7,34.4,7.4
2014-11-01T06:00:00,01/11/2014,08:00,90,9.5,34.4,6.4
2014-11-01T07:00:00,01/11/2014,09:00,112,11.1,34.4,6.3
2014-11-01T08:00:00,01/11/2014,10:00,135,9.7,34.4,6.9
2014-11-01T09:00:00,01/11/2014,11:00,180,15.2,34.4,8.2
2014-11-01T10:00:00,01/11/2014,12:00,157,16.1,34.4,12.1
2014-11-01T11:00:00,01/11/2014,13:00,157,16.1,34.4,13.1
2014-11-01T12:00:00,01/11/2014,14:00,157,18.3,34.4,14
2014-11-01T13:00:00,01/11/2014,15:00,157,15.4,34.4,10.3
2014-11-01T14:00:00,01/11/2014,16:00,157,17.7,34.4,12.4
2014-11-01T15:00:00,01/11/2014,17:00,135,16.5,34.4,12.1
2014-11-01T16:00:00,01/11/2014,18:00,157,17.3,34.4,11.3
2014-11-01T17:00:00,01/11/2014,19:00,157,12.8,34.4,10
2014-11-01T18:00:00,01/11/2014,20:00,135,15.2,34.4,8.1
2014-11-01T19:00:00,01/11/2014,21:00,90,10.3,34.4,9
2014-11-01T20:00:00,01/11/2014,22:00,67,10.9,34.4,9.3
2014-11-01T21:00:00,01/11/2014,23:00,90,12.2,34.4,10.4
2014-11-01T22:00:00,02/11/2014,00:00,90,13.4,34.4,10.3
2014-11-01T23:00:00,02/11/2014,01:00,90,12.4,34.4,10.3
2014-11-02T00:00:00,02/11/2014,02:00,45,13.6,34.4,9.4
2014-11-02T01:00:00,02/11/2014,03:00,90,11.3,34.4,7.2
2014-11-02T02:00:00,02/11/2014,04:00,135,11.5,34.4,8
2014-11-02T03:00:00,02/11/2014,05:00,90,10.3,34.4,8.5
2014-11-02T04:00:00,02/11/2014,06:00,90,10.5,34.4,8.6
2014-11-02T05:00:00,02/11/2014,07:00,112,9.1,34.4,7.3
2014-11-02T06:00:00,02/11/2014,08:00,90,9.3,34.4,5.7
2014-11-02T07:00:00,02/11/2014,09:00,90,10.3,34.4,5.9
2014-11-02T08:00:00,02/11/2014,10:00,157,12.4,34.4,7.8
2014-11-02T09:00:00,02/11/2014,11:00,90,14.8,34.4,11.6
2014-11-02T10:00:00,02/11/2014,12:00,90,16.1,34.4,12.4
2014-11-02T11:00:00,02/11/2014,13:00,90,17.3,34.4,14.2
2014-11-02T12:00:00,02/11/2014,14:00,90,15.6,34.4,13.2
2014-11-02T13:00:00,02/11/2014,15:00,90,17.7,34.4,12.1
2014-11-02T14:00:00,02/11/2014,16:00,90,17.3,34.4,13.8
2014-11-02T15:00:00,02/11/2014,17:00,67,16.9,34.4,12.1
2014-11-02T16:00:00,02/11/2014,18:00,90,16.9,34.4,13.1
2014-11-02T17:00:00,02/11/2014,19:00,90,16.7,34.4,14.2
2014-11-02T18:00:00,02/11/2014,20:00,90,14,34.4,11.2
2014-11-02T19:00:00,02/11/2014,21:00,90,12.6,19.2,9.9
2014-11-02T20:00:00,02/11/2014,22:00,90,11.7,19.2,9.4
2014-11-02T21:00:00,02/11/2014,23:00,90,8.6,19.2,6
2014-11-02T22:00:00,03/11/2014,00:00,337,11.5,19.2,3.9
2014-11-02T23:00:00,03/11/2014,01:00,315,4.7,19.2,2.2
2014-11-03T00:00:00,03/11/2014,02:00,337,2.5,19.2,0.5
2014-11-03T01:00:00,03/11/2014,03:00,135,4.1,19.2,2.4
2014-11-03T02:00:00,03/11/2014,04:00,180,6.2,19.2,3.7
2014-11-03T03:00:00,03/11/2014,05:00,202,6.6,19.2,2.2
2014-11-03T04:00:00,03/11/2014,06:00,45,6.4,19.2,2.2
2014-11-03T05:00:00,03/11/2014,07:00,202,4.9,19.2,2.6
2014-11-03T06:00:00,03/11/2014,08:00,292,8.2,8.6,3.6
2014-11-03T07:00:00,03/11/2014,09:00,0,5.8,7.6,3.1
2014-11-03T08:00:00,03/11/2014,10:00,22,3.7,3.7,1
2014-11-03T09:00:00,03/11/2014,11:00,292,6.2,6.4,2
2014-11-03T10:00:00,03/11/2014,12:00,315,8.6,11.1,6
2014-11-03T11:00:00,03/11/2014,13:00,315,12.1,14.8,8.6
2014-11-03T12:00:00,03/11/2014,14:00,337,11.3,18.3,9.1
2014-11-03T13:00:00,03/11/2014,15:00,157,13.8,13.4,5.9
2014-11-03T14:00:00,03/11/2014,16:00,90,7.6,8.6,2.9
2014-11-03T15:00:00,03/11/2014,17:00,315,9.7,13.6,5.3
2014-11-03T16:00:00,03/11/2014,18:00,315,8.4,10.9,5.2
2014-11-03T17:00:00,03/11/2014,19:00,337,7.8,11.5,5.9
2014-11-03T18:00:00,03/11/2014,20:00,292,6.8,9.5,5
2014-11-03T19:00:00,03/11/2014,21:00,337,8.6,10.7,6.5
2014-11-03T20:00:00,03/11/2014,22:00,315,7.6,9.1,4.4
2014-11-03T21:00:00,03/11/2014,23:00,0,7,7,4.4
2014-11-03T22:00:00,04/11/2014,00:00,315,6.8,7,4.2
2014-11-03T23:00:00,04/11/2014,01:00,337,7.6,7.4,4
2014-11-04T00:00:00,04/11/2014,02:00,337,5.2,7,3.5
2014-11-04T01:00:00,04/11/2014,03:00,337,7.8,8.9,3.9
2014-11-04T02:00:00,04/11/2014,04:00,337,7.4,10.9,4.6
2014-11-04T03:00:00,04/11/2014,05:00,315,6.6,7.6,4.3
2014-11-04T04:00:00,04/11/2014,06:00,247,10.3,7,3.4
2014-11-04T05:00:00,04/11/2014,07:00,202,4.3,6.6,2.5
2014-11-04T06:00:00,04/11/2014,08:00,45,4.3,5.2,2.2
2014-11-04T07:00:00,04/11/2014,09:00,247,4.1,4.9,1.6
2014-11-04T08:00:00,04/11/2014,10:00,292,5.6,5.4,3.4
2014-11-04T09:00:00,04/11/2014,11:00,292,8.2,9.5,4.9
2014-11-04T10:00:00,04/11/2014,12:00,292,8.9,11.5,6.8
2014-11-04T11:00:00,04/11/2014,13:00,315,9.1,12.6,7.4
2014-11-04T12:00:00,04/11/2014,14:00,315,9.7,11.5,7.3
2014-11-04T13:00:00,04/11/2014,15:00,337,9.7,11.1,7.5
2014-11-04T14:00:00,04/11/2014,16:00,337,10.3,13.2,7.6
2014-11-04T15:00:00,04/11/2014,17:00,315,8.4,10.5,6.6
2014-11-04T16:00:00,04/11/2014,18:00,315,7.6,7.6,5.8
2014-11-04T17:00:00,04/11/2014,19:00,337,5.4,6.4,4.8
2014-11-04T18:00:00,04/11/2014,20:00,292,5.6,6.2,4.5
2014-11-04T19:00:00,04/11/2014,21:00,337,5.8,6.6,4.2
2014-11-04T20:00:00,04/11/2014,22:00,270,5.8,7,4.6
2014-11-04T21:00:00,04/11/2014,23:00,247,5.2,5.6,4.2
2014-11-04T22:00:00,05/11/2014,00:00,270,4.3,5.4,3.5
2014-11-04T23:00:00,05/11/2014,01:00,292,4.7,5.1,3.1
2014-11-05T00:00:00,05/11/2014,02:00,337,3.9,4.7,2.2
2014-11-05T01:00:00,05/11/2014,03:00,315,3.3,3.7,2.1
2014-11-05T02:00:00,05/11/2014,04:00,315,2.5,3.7,1.3
2014-11-05T03:00:00,05/11/2014,05:00,337,1.7,3.7,0.2
2014-11-05T04:00:00,05/11/2014,06:00,202,0,3.7,0
2014-11-05T05:00:00,05/11/2014,07:00,90,5.6,4.9,1.5
2014-11-05T06:00:00,05/11/2014,08:00,90,4.9,5.2,3.2
2014-11-05T07:00:00,05/11/2014,09:00,90,7,9.1,4.6
2014-11-05T08:00:00,05/11/2014,10:00,90,7.6,8.7,5.6
2014-11-05T09:00:00,05/11/2014,11:00,90,11.9,12.8,8.9
2014-11-05T10:00:00,05/11/2014,12:00,45,14.6,15.2,9.8
2014-11-05T11:00:00,05/11/2014,13:00,90,14,15.4,10
2014-11-05T12:00:00,05/11/2014,14:00,90,14.4,15.7,12.3
2014-11-05T13:00:00,05/11/2014,15:00,180,13.2,12.8,8.2
2014-11-05T14:00:00,05/11/2014,16:00,90,10.5,13.6,7.8
2014-11-05T15:00:00,05/11/2014,17:00,180,10.5,11.9,7.6
2014-11-05T16:00:00,05/11/2014,18:00,67,9.9,13.2,8.1
2014-11-05T17:00:00,05/11/2014,19:00,90,12.2,15,9.2
2014-11-05T18:00:00,05/11/2014,20:00,157,11.1,11.1,8.3
2014-11-05T19:00:00,05/11/2014,21:00,90,10.7,12.8,8.2
2014-11-05T20:00:00,05/11/2014,22:00,157,9.9,11.1,6.8
2014-11-05T21:00:00,05/11/2014,23:00,90,11.5,12.6,8.2
2014-11-05T22:00:00,06/11/2014,00:00,90,15,18.7,11.9
2014-11-05T23:00:00,06/11/2014,01:00,90,17.1,17.5,12.2
2014-11-06T00:00:00,06/11/2014,02:00,90,15.2,16.9,11.6
2014-11-06T01:00:00,06/11/2014,03:00,112,11.9,11.5,9.6
2014-11-06T02:00:00,06/11/2014,04:00,90,11.9,14,9.6
2014-11-06T03:00:00,06/11/2014,05:00,112,12.6,13.2,8.3
2014-11-06T04:00:00,06/11/2014,06:00,90,14.4,15.2,11.1
2014-11-06T05:00:00,06/11/2014,07:00,112,15,15.2,11.1
2014-11-06T06:00:00,06/11/2014,08:00,135,13.2,12.4,9
2014-11-06T07:00:00,06/11/2014,09:00,112,13.2,12.6,10.2
2014-11-06T08:00:00,06/11/2014,10:00,90,16.7,16.5,14
2014-11-06T09:00:00,06/11/2014,11:00,90,16.5,21.4,14.9
2014-11-06T10:00:00,06/11/2014,12:00,90,19.4,19.6,15.1
2014-11-06T11:00:00,06/11/2014,13:00,67,22.7,24.9,18.3
2014-11-06T12:00:00,06/11/2014,14:00,67,22,27,18.6
2014-11-06T13:00:00,06/11/2014,15:00,90,18.7,23.7,15.4
2014-11-06T14:00:00,06/11/2014,16:00,67,20,22.4,16.3
2014-11-06T15:00:00,06/11/2014,17:00,90,19,21.8,16.9
2014-11-06T16:00:00,06/11/2014,18:00,90,20.2,22.9,16.9
2014-11-06T17:00:00,06/11/2014,19:00,90,16.7,19.8,14.3
2014-11-06T18:00:00,06/11/2014,20:00,135,14.4,16.1,10.6
2014-11-06T19:00:00,06/11/2014,21:00,90,15,17.1,11.2
2014-11-06T20:00:00,06/11/2014,22:00,90,16.1,18.1,11.4
2014-11-06T21:00:00,06/11/2014,23:00,90,11.5,11.3,9.7
2014-11-06T22:00:00,07/11/2014,00:00,112,15.4,17.3,10.1
2014-11-06T23:00:00,07/11/2014,01:00,90,17.3,19.4,14.3
2014-11-07T00:00:00,07/11/2014,02:00,90,17.7,21,13.9
2014-11-07T01:00:00,07/11/2014,03:00,67,18.1,20.4,13.5
2014-11-07T02:00:00,07/11/2014,04:00,90,16.1,20,11.8
2014-11-07T03:00:00,07/11/2014,05:00,90,13.4,16.9,11.9
2014-11-07T04:00:00,07/11/2014,06:00,67,12.6,13.4,11
2014-11-07T05:00:00,07/11/2014,07:00,90,12.8,14.8,11
2014-11-07T06:00:00,07/11/2014,08:00,112,12.2,13.6,10.1
2014-11-07T07:00:00,07/11/2014,09:00,112,14,15.4,11.8
2014-11-07T08:00:00,07/11/2014,10:00,90,14.8,14.8,11
2014-11-07T09:00:00,07/11/2014,11:00,90,13.4,13.4,9.5
2014-11-07T10:00:00,07/11/2014,12:00,112,14.4,17.3,11.5
2014-11-07T11:00:00,07/11/2014,13:00,90,13.6,17.3,12.1
2014-11-07T12:00:00,07/11/2014,14:00,135,14.2,15.2,12.3
2014-11-07T13:00:00,07/11/2014,15:00,45,14.2,17.1,12
2014-11-07T14:00:00,07/11/2014,16:00,90,14.6,15.2,11.4
2014-11-07T15:00:00,07/11/2014,17:00,112,12.4,13.4,11
2014-11-07T16:00:00,07/11/2014,18:00,90,10.3,10.9,8.7
2014-11-07T17:00:00,07/11/2014,19:00,90,8.9,9.5,7.3
2014-11-07T18:00:00,07/11/2014,20:00,135,6.2,9.5,4.5
2014-11-07T19:00:00,07/11/2014,21:00,90,6.2,9.5,4.9
2014-11-07T20:00:00,07/11/2014,22:00,90,4.9,9.5,3.3
2014-11-07T21:00:00,07/11/2014,23:00,112,6,9.5,4.5
2014-11-07T22:00:00,08/11/2014,00:00,292,3.3,9.5,1.5
2014-11-07T23:00:00,08/11/2014,01:00,112,6.2,9.5,3.1
2014-11-08T00:00:00,08/11/2014,02:00,292,5.1,9.5,2.1
2014-11-08T01:00:00,08/11/2014,03:00,45,5.1,9.5,2.1
2014-11-08T02:00:00,08/11/2014,04:00,22,8.6,9.5,3.2
2014-11-08T03:00:00,08/11/2014,05:00,180,1.9,9.5,0.3
2014-11-08T04:00:00,08/11/2014,06:00,135,2.7,9.5,0.7
2014-11-08T05:00:00,08/11/2014,07:00,337,3.3,9.5,1.4
2014-11-08T06:00:00,08/11/2014,08:00,315,9.7,11.1,4.8
2014-11-08T07:00:00,08/11/2014,09:00,292,12.8,12.1,8.6
2014-11-08T08:00:00,08/11/2014,10:00,247,12.2,18.1,8.2
2014-11-08T09:00:00,08/11/2014,11:00,270,10.3,12.4,8.3
2014-11-08T10:00:00,08/11/2014,12:00,292,12.4,14.2,10.2
2014-11-08T11:00:00,08/11/2014,13:00,292,14,15.2,10.6
2014-11-08T12:00:00,08/11/2014,14:00,270,15.2,16.1,12.1
2014-11-08T13:00:00,08/11/2014,15:00,337,13.8,16.9,9.8
2014-11-08T14:00:00,08/11/2014,16:00,292,12.2,14.8,9
2014-11-08T15:00:00,08/11/2014,17:00,315,11.7,13.4,8.8
2014-11-08T16:00:00,08/11/2014,18:00,315,9.1,13.4,6.2
2014-11-08T17:00:00,08/11/2014,19:00,202,6.2,13.4,3.5
2014-11-08T18:00:00,08/11/2014,20:00,337,2.9,13.4,1.1
2014-11-08T19:00:00,08/11/2014,21:00,0,1.2,13.4,0.1
2014-11-08T20:00:00,08/11/2014,22:00,90,8.4,13.4,5.2
2014-11-08T21:00:00,08/11/2014,23:00,90,6.8,13.4,4.9
2014-11-08T22:00:00,09/11/2014,00:00,157,1.9,13.4,0.4
2014-11-08T23:00:00,09/11/2014,01:00,112,6.6,13.4,3.8
2014-11-09T00:00:00,09/11/2014,02:00,90,9.3,13.4,6.9
2014-11-09T01:00:00,09/11/2014,03:00,112,9.3,13.4,8.3
2014-11-09T02:00:00,09/11/2014,04:00,90,10.5,13.4,8.3
2014-11-09T03:00:00,09/11/2014,05:00,67,8.7,13.4,7.5
2014-11-09T04:00:00,09/11/2014,06:00,90,8.4,13.4,6.5
2014-11-09T05:00:00,09/11/2014,07:00,112,10.7,13.4,7.2
2014-11-09T06:00:00,09/11/2014,08:00,90,11.7,13.4,8.5
2014-11-09T07:00:00,09/11/2014,09:00,157,14.8,14.6,9.7
2014-11-09T08:00:00,09/11/2014,10:00,180,13.6,13.4,10.5
2014-11-09T09:00:00,09/11/2014,11:00,157,12.8,19.4,9.8
2014-11-09T10:00:00,09/11/2014,12:00,135,15.2,19,12.3
2014-11-09T11:00:00,09/11/2014,13:00,157,15.2,19.8,12.7
2014-11-09T12:00:00,09/11/2014,14:00,90,16.9,20.4,12.7
2014-11-09T13:00:00,09/11/2014,15:00,180,16.9,23.9,13.9
2014-11-09T14:00:00,09/11/2014,16:00,180,17.7,24.7,14.5
2014-11-09T15:00:00,09/11/2014,17:00,45,21,28.6,13.9
2014-11-09T16:00:00,09/11/2014,18:00,135,19.2,24.9,13.2
2014-11-09T17:00:00,09/11/2014,19:00,157,21,27,15.5
2014-11-09T18:00:00,09/11/2014,20:00,157,20.4,26.2,17.1
2014-11-09T19:00:00,09/11/2014,21:00,90,19.2,26.6,13.5
2014-11-09T20:00:00,09/11/2014,22:00,90,12.6,21.4,9
2014-11-09T21:00:00,09/11/2014,23:00,157,18.3,23.7,12.8
2014-11-09T22:00:00,10/11/2014,00:00,157,17.9,24.7,13
2014-11-09T23:00:00,10/11/2014,01:00,135,19.6,24.1,14.3
2014-11-10T00:00:00,10/11/2014,02:00,157,19.8,27.6,15
2014-11-10T01:00:00,10/11/2014,03:00,157,23.1,29.9,18.9
2014-11-10T02:00:00,10/11/2014,04:00,135,24.9,28.8,18.1
2014-11-10T03:00:00,10/11/2014,05:00,90,22.5,28,14.1
2014-11-10T04:00:00,10/11/2014,06:00,157,14.2,19.4,10.8
2014-11-10T05:00:00,10/11/2014,07:00,135,13.8,20.6,9.3
2014-11-10T06:00:00,10/11/2014,08:00,135,10.7,14.6,9.2
2014-11-10T07:00:00,10/11/2014,09:00,90,15.2,21.8,10.9
2014-11-10T08:00:00,10/11/2014,10:00,112,17.3,23.3,12.7
2014-11-10T09:00:00,10/11/2014,11:00,90,16.5,20.4,11.1
2014-11-10T10:00:00,10/11/2014,12:00,135,16.5,22,12.4
2014-11-10T11:00:00,10/11/2014,13:00,135,17.3,23.9,12.8
2014-11-10T12:00:00,10/11/2014,14:00,157,16.1,26.6,12.3
2014-11-12T05:00:00,12/11/2014,07:00,270,5.8,5.4,4.1
2014-11-12T06:00:00,12/11/2014,08:00,337,7,8.6,4.2
2014-11-12T07:00:00,12/11/2014,09:00,0,9.5,8.9,5.4
2014-11-12T08:00:00,12/11/2014,10:00,315,12.6,19.2,7
2014-11-12T09:00:00,12/11/2014,11:00,315,15.2,17.7,10.7
2014-11-12T10:00:00,12/11/2014,12:00,315,15.4,16.7,9.5
2014-11-12T11:00:00,12/11/2014,13:00,337,18.1,22.9,12.1
2014-11-12T12:00:00,12/11/2014,14:00,337,16.7,18.3,11.6
2014-11-12T12:00:00,12/11/2014,14:00,292,14.6,12.2,13.3
2014-11-12T13:00:00,12/11/2014,15:00,315,18.1,25.1,13.9
2014-11-12T14:00:00,12/11/2014,16:00,0,18.1,20.6,11.6
2014-11-12T15:00:00,12/11/2014,17:00,337,11.1,15.2,8.6
2014-11-12T16:00:00,12/11/2014,18:00,337,7.6,7,7.6
2014-11-12T18:00:00,12/11/2014,20:00,337,8,9.3,8
2014-11-12T19:00:00,12/11/2014,21:00,337,10.3,10.5,8.1
2014-11-12T20:00:00,12/11/2014,22:00,337,8.7,11.3,6.8
2014-11-12T21:00:00,12/11/2014,23:00,337,9.3,8.7,6.9
2014-11-12T22:00:00,13/11/2014,00:00,315,3.7,7,3.1
2014-11-12T23:00:00,13/11/2014,01:00,292,5.6,5.4,3.4
2014-11-13T00:00:00,13/11/2014,02:00,337,6,7.4,4.1
2014-11-13T01:00:00,13/11/2014,03:00,337,2.9,3.7,2.4
2014-11-13T02:00:00,13/11/2014,04:00,337,3.1,4.3,2
2014-11-13T03:00:00,13/11/2014,05:00,337,0,3.7,0
2014-11-13T04:00:00,13/11/2014,06:00,292,4.7,4.9,2.3
2014-11-13T05:00:00,13/11/2014,07:00,292,7.4,10.7,6.3
2014-11-13T06:00:00,13/11/2014,08:00,315,6,7.4,4.9
2014-11-13T10:00:00,13/11/2014,12:00,337,11.9,9.5,11.9
2014-11-13T11:00:00,13/11/2014,13:00,292,12.8,16.9,10.9
2014-11-13T12:00:00,13/11/2014,14:00,315,12.8,14.4,10.6
2014-11-13T13:00:00,13/11/2014,15:00,292,12.8,14.8,11
2014-11-13T14:00:00,13/11/2014,16:00,315,12.8,13.4,9.7
2014-11-13T15:00:00,13/11/2014,17:00,292,11.9,12.2,8.9
2014-11-13T16:00:00,13/11/2014,18:00,337,9.5,10.7,7.5
2014-11-13T17:00:00,13/11/2014,19:00,315,6.4,7.4,4.8
2014-11-13T18:00:00,13/11/2014,20:00,292,3.9,3.7,3.2
2014-11-13T19:00:00,13/11/2014,21:00,337,4.3,3.7,2.8
2014-11-13T20:00:00,13/11/2014,22:00,315,4.3,4.7,2.7
2014-11-13T21:00:00,13/11/2014,23:00,315,4.7,4.1,2.1
2014-11-13T22:00:00,14/11/2014,00:00,292,3.5,4.7,1.2
2014-11-13T23:00:00,14/11/2014,01:00,337,5.1,5.4,3.3
2014-11-14T00:00:00,14/11/2014,02:00,315,3.3,3.7,1.6
2014-11-14T01:00:00,14/11/2014,03:00,337,2.3,3.7,1.7
2014-11-14T02:00:00,14/11/2014,04:00,0,2.7,3.7,1.5
2014-11-14T03:00:00,14/11/2014,05:00,22,5.1,3.7,1.9
2014-11-14T04:00:00,14/11/2014,06:00,337,6.2,7,4.3
2014-11-14T05:00:00,14/11/2014,07:00,315,8,7,4.9
2014-11-14T06:00:00,14/11/2014,08:00,22,12.2,11.3,6.6
2014-11-14T07:00:00,14/11/2014,09:00,337,11.9,19.2,8
2014-11-14T08:00:00,14/11/2014,10:00,292,12.2,17.1,9.6
2014-11-14T09:00:00,14/11/2014,11:00,292,19.4,22.9,12.3
2014-11-14T10:00:00,14/11/2014,12:00,337,15.4,18.1,10.9
2014-11-14T11:00:00,14/11/2014,13:00,337,21.8,20.4,14.6
2014-11-14T12:00:00,14/11/2014,14:00,337,22,27,15.8
2014-11-14T13:00:00,14/11/2014,15:00,337,17.7,23.3,12
2014-11-14T14:00:00,14/11/2014,16:00,315,12.4,13.2,8.6
2014-11-14T15:00:00,14/11/2014,17:00,270,11.3,10.7,7.4
2014-11-14T16:00:00,14/11/2014,18:00,315,8.4,9.5,6.1
2014-11-14T17:00:00,14/11/2014,19:00,337,8.7,9.3,5.9
2014-11-14T18:00:00,14/11/2014,20:00,292,14.8,17.3,8.2
2014-11-14T19:00:00,14/11/2014,21:00,292,13.8,14.8,7.1
2014-11-14T20:00:00,14/11/2014,22:00,337,14,11.1,6.4
2014-11-14T21:00:00,14/11/2014,23:00,315,6.2,9.3,2.6
2014-11-14T22:00:00,15/11/2014,00:00,202,8,11.5,4.2
2014-11-14T23:00:00,15/11/2014,01:00,292,5.1,7.4,2.3
2014-11-15T00:00:00,15/11/2014,02:00,0,6.6,7,1.9
2014-11-15T01:00:00,15/11/2014,03:00,270,6.4,8.6,3.5
2014-11-15T02:00:00,15/11/2014,04:00,225,7.8,8,3.7
2014-11-15T03:00:00,15/11/2014,05:00,270,6.6,5.4,2.7
2014-11-15T04:00:00,15/11/2014,06:00,292,8,6.4,4.3
2014-11-15T05:00:00,15/11/2014,07:00,202,7,11.5,4.7
2014-11-15T06:00:00,15/11/2014,08:00,292,8.6,12.6,5.1
2014-11-15T07:00:00,15/11/2014,09:00,180,11.3,9.7,6
2014-11-15T08:00:00,15/11/2014,10:00,202,8.7,13.4,6.8
2014-11-15T09:00:00,15/11/2014,11:00,247,10.7,10.9,6.6
2014-11-15T10:00:00,15/11/2014,12:00,270,12.8,14.6,7
2014-11-15T11:00:00,15/11/2014,13:00,135,11.3,15,7.1
2014-11-15T12:00:00,15/11/2014,14:00,180,9.3,10.9,6.6
2014-11-15T13:00:00,15/11/2014,15:00,202,9.7,15.4,7.8
2014-11-15T14:00:00,15/11/2014,16:00,247,9.9,12.8,7.3
2014-11-15T15:00:00,15/11/2014,17:00,270,9.3,11.7,6.9
2014-11-15T16:00:00,15/11/2014,18:00,202,11.1,10.9,5.9
2014-11-15T17:00:00,15/11/2014,19:00,180,6,5.6,3.2
2014-11-15T18:00:00,15/11/2014,20:00,90,4.9,5.1,2.3
2014-11-15T19:00:00,15/11/2014,21:00,67,5.4,5.4,2.2
2014-11-15T20:00:00,15/11/2014,22:00,157,3.5,3.9,2.1
2014-11-15T21:00:00,15/11/2014,23:00,112,8.9,10.5,5.7
2014-11-15T22:00:00,16/11/2014,00:00,90,9.9,15.4,5.6
2014-11-15T23:00:00,16/11/2014,01:00,247,5.6,6.8,2.8
2014-11-16T00:00:00,16/11/2014,02:00,90,4.7,5.6,2.5
2014-11-16T01:00:00,16/11/2014,03:00,180,2.9,4.7,2.3
2014-11-16T02:00:00,16/11/2014,04:00,202,4.7,5.2,2.4
2014-11-16T03:00:00,16/11/2014,05:00,157,8,8.6,5.4
2014-11-16T04:00:00,16/11/2014,06:00,90,7.8,8.6,5.1
2014-11-16T05:00:00,16/11/2014,07:00,157,6.8,7,4.2
2014-11-16T06:00:00,16/11/2014,08:00,90,8.6,9.3,5.9
2014-11-16T07:00:00,16/11/2014,09:00,112,11.3,12.1,6.8
2014-11-16T08:00:00,16/11/2014,10:00,45,10.7,12.1,5.7
2014-11-16T09:00:00,16/11/2014,11:00,112,10.3,11.1,7.2
2014-11-16T10:00:00,16/11/2014,12:00,157,10.9,14.4,7.4
2014-11-16T11:00:00,16/11/2014,13:00,157,13.8,15.4,9.8
2014-11-16T12:00:00,16/11/2014,14:00,180,14.8,19.6,11.6
2014-11-16T13:00:00,16/11/2014,15:00,157,15.7,19.6,9.9
2014-11-16T14:00:00,16/11/2014,16:00,112,14.4,20.6,9.2
2014-11-16T15:00:00,16/11/2014,17:00,90,11.3,14.2,8.7
2014-11-16T16:00:00,16/11/2014,18:00,157,12.6,19.4,9.7
2014-11-16T17:00:00,16/11/2014,19:00,157,10.3,13.2,8.1
2014-11-16T18:00:00,16/11/2014,20:00,112,12.8,16.3,10.1
2014-11-16T19:00:00,16/11/2014,21:00,180,12.6,16.7,9.3
2014-11-16T20:00:00,16/11/2014,22:00,135,12.4,14.4,9.2
2014-11-16T21:00:00,16/11/2014,23:00,202,13.6,17.1,10.3
2014-11-16T22:00:00,17/11/2014,00:00,180,12.1,13.4,8.7
2014-11-16T23:00:00,17/11/2014,01:00,135,11.5,14.2,9
2014-11-17T00:00:00,17/11/2014,02:00,135,12.4,17.5,9.7
2014-11-17T01:00:00,17/11/2014,03:00,135,14.8,17.3,11.7
2014-11-17T02:00:00,17/11/2014,04:00,180,13.8,16.5,10.9
2014-11-17T03:00:00,17/11/2014,05:00,157,13.8,17.1,10.2
2014-11-17T04:00:00,17/11/2014,06:00,22,13.8,17.9,10.5
2014-11-17T04:00:00,17/11/2014,06:00,157,16.3,22.4,11.5
2014-11-17T05:00:00,17/11/2014,07:00,157,21,24.9,15.3
2014-11-17T06:00:00,17/11/2014,08:00,157,17.3,20.6,13.6
2014-11-17T07:00:00,17/11/2014,09:00,135,18.1,23.5,10.3
2014-11-17T08:00:00,17/11/2014,10:00,112,18.3,24.7,14.1
2014-11-17T09:00:00,17/11/2014,11:00,157,17.7,23.3,15.7
2014-11-17T10:00:00,17/11/2014,12:00,157,18.3,28,13.7
2014-11-17T11:00:00,17/11/2014,13:00,180,18.7,24.7,13.7
2014-11-17T12:00:00,17/11/2014,14:00,157,18.3,23.7,13.7
2014-11-17T13:00:00,17/11/2014,15:00,135,17.3,25.7,13.3
2014-11-17T14:00:00,17/11/2014,16:00,135,17.3,23.1,11.5
2014-11-17T15:00:00,17/11/2014,17:00,90,13.6,17.3,9.8
2014-11-17T16:00:00,17/11/2014,18:00,135,13.6,19.8,11.4
2014-11-17T17:00:00,17/11/2014,19:00,180,15.7,22.7,12.7
2014-11-17T18:00:00,17/11/2014,20:00,180,19,24.7,13.9
2014-11-17T19:00:00,17/11/2014,21:00,157,14.4,21,11.4
2014-11-17T20:00:00,17/11/2014,22:00,135,15.4,17.5,9.7
2014-11-17T21:00:00,17/11/2014,23:00,135,14.6,21.8,9.5
2014-11-17T22:00:00,18/11/2014,00:00,135,12.1,26.6,8.5
2014-11-17T23:00:00,18/11/2014,01:00,157,18.1,25.3,10.9
2014-11-18T00:00:00,18/11/2014,02:00,180,19.2,20.2,10.5
2014-11-18T01:00:00,18/11/2014,03:00,157,14.2,21.4,9.9
2014-11-18T02:00:00,18/11/2014,04:00,135,13.8,20.4,9.6
2014-11-18T03:00:00,18/11/2014,05:00,157,16.7,20.8,11.2
2014-11-18T04:00:00,18/11/2014,06:00,180,19,26.6,15.7
2014-11-18T05:00:00,18/11/2014,07:00,157,19.6,26.8,16.3
